SHA256,Category,accelerometer,accelerometer_uncalibrated,ambient_temperature,device_private_base,game_rotation_vector,geomagnetic_rotation_vector,gravity,gyroscope,gyroscope_uncalibrated,heart_beat,heart_rate,hinge_angle,light,linear_acceleration,low_latency_offbody_detect,magnetic_field,magnetic_field_uncalibrated,motion_detect,orientation,pose_6dof,pressure,proximity,relative_humidity,rotation_vector,significant_motion,stationary_detect,step_counter,step_detector,temperature,author_x,author_y
A6562C1E3FCB018BFD0C569C1ECE75107EC6363739CE08114424DEC1E06873DF,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43:94:C0:4E:C8:04:B4:1E:4E:A5:FB:F2:6B:54:69:24:8D:C9:48:C9,43:94:C0:4E:C8:04:B4:1E:4E:A5:FB:F2:6B:54:69:24:8D:C9:48:C9
BA666A91F867652BDD02B05BB1EE4BB0A485729F90591C7C1984DF48F1F9E5D1,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98:F2:A2:6E:9B:4C:A4:F8:E6:7E:D8:64:D2:4C:39:2C:0E:C3:C4:09,98:F2:A2:6E:9B:4C:A4:F8:E6:7E:D8:64:D2:4C:39:2C:0E:C3:C4:09
BD8A687FDF2EEC0C3F07CE53A349BBC38C54CEC14AF369964534A182CF23C6A9,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AF:28:39:B8:C7:78:B3:55:3E:58:07:FF:E4:26:AA:5E:35:81:9E:D4,AF:28:39:B8:C7:78:B3:55:3E:58:07:FF:E4:26:AA:5E:35:81:9E:D4
BDA1C560B6059C6EC535E45E607BCA5EE7FD491B54B77B376DE5DCC2423920E6,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3A:E9:C6:76:DD:48:56:AA:C4:50:2F:7D:A7:C6:56:41:FE:F4:25:41,3A:E9:C6:76:DD:48:56:AA:C4:50:2F:7D:A7:C6:56:41:FE:F4:25:41
CD1A3F6A50D9FCB2B3A0E1EEA7638C4335A9EDD1FCF529FA133484953A35F483,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43:94:C0:4E:C8:04:B4:1E:4E:A5:FB:F2:6B:54:69:24:8D:C9:48:C9,43:94:C0:4E:C8:04:B4:1E:4E:A5:FB:F2:6B:54:69:24:8D:C9:48:C9
DB6DF9075AC2F80BBB9BAD89F1B87C36C6D1DAF16854501BCAD830D9067A9D91,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AC:66:C9:F6:E2:0F:B7:6B:BC:63:86:18:BA:60:21:34:91:65:98:A3,AC:66:C9:F6:E2:0F:B7:6B:BC:63:86:18:BA:60:21:34:91:65:98:A3
EFF73CAE976A6BE5A6CF8D16F073BCCC4A9455E1BFB1C1642EB753983075BC93,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AC:66:C9:F6:E2:0F:B7:6B:BC:63:86:18:BA:60:21:34:91:65:98:A3,AC:66:C9:F6:E2:0F:B7:6B:BC:63:86:18:BA:60:21:34:91:65:98:A3
F427F20239D9161EFCE74678C12A6EE6E4B4359F942C4A851AD15F79E56425CA,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1B:84:37:E9:62:A9:6B:21:AB:57:40:31:4B:EE:BD:77:BF:CE:CA:32,1B:84:37:E9:62:A9:6B:21:AB:57:40:31:4B:EE:BD:77:BF:CE:CA:32
E759997FFD0424943F850AB4DC0F95F42B0AFDA5B9A707A11E469044FD89674F,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92:D6:28:E5:ED:49:97:E0:FE:8D:5C:3C:12:8F:44:3A:E9:55:9E:33,92:D6:28:E5:ED:49:97:E0:FE:8D:5C:3C:12:8F:44:3A:E9:55:9E:33
4DEB834FAA37023D60E9D76835F963D020AD9E315C97F85F41562D7A64E96879,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A4:7E:1B:9F:7F:AB:5F:54:4B:23:AE:8D:66:62:C8:C1:3C:F2:11:2A,A4:7E:1B:9F:7F:AB:5F:54:4B:23:AE:8D:66:62:C8:C1:3C:F2:11:2A
57E2A77FB476FB0B85D8DAE1F57EC10421A6E0CA9D296E02C52A84BEE18F2D8A,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28:EA:C3:21:D5:48:B4:24:7D:9C:84:81:0C:06:56:EC:94:26:71:6B,28:EA:C3:21:D5:48:B4:24:7D:9C:84:81:0C:06:56:EC:94:26:71:6B
774A68EA2E8CDBE9B7D0CBA41FA03AE056C30A8175AD15278854C404C5972DEA,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28:EA:C3:21:D5:48:B4:24:7D:9C:84:81:0C:06:56:EC:94:26:71:6B,28:EA:C3:21:D5:48:B4:24:7D:9C:84:81:0C:06:56:EC:94:26:71:6B
0FA615CC080ED20F07D5C59E2EC1831B8A6504E89FAD94FB739944A9DE5B17DF,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81
13DDF1119FC040A81AD658F3CFF7260A29078AA01C6951A04EC32FD2430737F0,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81
62ACA10111B6A007A3E7D1219663D1C95477A8994BB7E0F5D79D5F5279D19754,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81
933DF739B244FE2AFBEE8E8FAD2350261A2240B46600B0BFFDA47A721E94D0C0,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28:EA:C3:21:D5:48:B4:24:7D:9C:84:81:0C:06:56:EC:94:26:71:6B,28:EA:C3:21:D5:48:B4:24:7D:9C:84:81:0C:06:56:EC:94:26:71:6B
9C81318F73C6CD5E48DB3837AD264AF98EB73185033A462852C3F0FE19B4E3A0,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81
AB9CF747FB03300BFCF2E6575695527C7D8F89D57B6895971B8C1201D5487B67,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81
C052CDEA91DC1CD1FE32275B6901DC67C94B51C372C3E1BE19C94289DE3A78E2,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81
D340987F312B3C78A9A7FF257C9053A8D25D0848214471666ACF5FA1AC704AEF,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81
D7C18566CB6E017A49CD95D6A1BDFA4F741C487FA39E052BD9DF4F7FE313A7D8,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81
EA18FB9041662405D2ADF9031B32AEA6E6C573BD4A261ECC492B752E5DA023A3,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81
1727688304A438D7C110B4D0E86DFD5AF8C15123F42E69E8C982F063D986F6FA,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28:EA:C3:21:D5:48:B4:24:7D:9C:84:81:0C:06:56:EC:94:26:71:6B,28:EA:C3:21:D5:48:B4:24:7D:9C:84:81:0C:06:56:EC:94:26:71:6B
42F563016BCC58E37709B29CDC302F4EC773EE1E7585CE0C685DB01CFB8406DA,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81
91F9E322D66213C20CAA61ACF13EA9F8E4BE2E2DF0A1626BB4F729A40C3AE04B,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28:EA:C3:21:D5:48:B4:24:7D:9C:84:81:0C:06:56:EC:94:26:71:6B,28:EA:C3:21:D5:48:B4:24:7D:9C:84:81:0C:06:56:EC:94:26:71:6B
A0BD7CFED9D69C6A3B1C3DB6E99E193A3B19592D9F18A885CA26C930123F368A,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81
DE92DC935CC02CC87DFC0A9F7CC6594D0B31E3D3DD730137AE99220F1722DCA4,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81
F62002B102E3C6337BD4B5E05D102BD7CD2BB599413005169680C1C29FF82CD0,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69:95:12:C8:B4:9E:7A:01:A6:22:BD:25:05:44:E0:9A:80:A4:2D:55,69:95:12:C8:B4:9E:7A:01:A6:22:BD:25:05:44:E0:9A:80:A4:2D:55
0C8B0688AB621BDFCFB41C62AD860D9EC7F34EE1DD55A7A13D6ABAE545957115,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56:72:56:AF:1A:22:B2:9A:0B:34:28:85:BF:50:0D:0B:1E:60:D3:FE,56:72:56:AF:1A:22:B2:9A:0B:34:28:85:BF:50:0D:0B:1E:60:D3:FE
33247E1F3BC2BE17652B43A2599963B924FFDBD4B1AD25777EF5CFFAD2E9A8E1,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56:72:56:AF:1A:22:B2:9A:0B:34:28:85:BF:50:0D:0B:1E:60:D3:FE,56:72:56:AF:1A:22:B2:9A:0B:34:28:85:BF:50:0D:0B:1E:60:D3:FE
41F660F621DC06F621A60EDE08E16CEC88AD6F9587133847431609EDB989459B,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16:C2:B9:80:53:DF:85:CC:E1:3F:EC:D8:7D:30:BC:F3:48:0F:7C:A3,16:C2:B9:80:53:DF:85:CC:E1:3F:EC:D8:7D:30:BC:F3:48:0F:7C:A3
9E652A68FB43C163B5BF3D09B2E1D3B2B4504433F76CC221C8ED2D2CC2261246,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56:72:56:AF:1A:22:B2:9A:0B:34:28:85:BF:50:0D:0B:1E:60:D3:FE,56:72:56:AF:1A:22:B2:9A:0B:34:28:85:BF:50:0D:0B:1E:60:D3:FE
E54E983C40D3F7E7A34C76D337A264A6F0D4D785AEDC255A32F2C2A358B8BD81,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56:72:56:AF:1A:22:B2:9A:0B:34:28:85:BF:50:0D:0B:1E:60:D3:FE,56:72:56:AF:1A:22:B2:9A:0B:34:28:85:BF:50:0D:0B:1E:60:D3:FE
3EAFBBF7C6FC2D60700CCA8D040D63028587ADCC6E6EF13317B9993668AAD8C2,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35:12:FB:D9:ED:E7:05:63:28:71:8B:EA:AD:79:D1:D3:73:AB:98:29,35:12:FB:D9:ED:E7:05:63:28:71:8B:EA:AD:79:D1:D3:73:AB:98:29
53E3570EA2610853546FB2963683CE8632781DDD877EF862BD5F8279A48F6F86,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35:12:FB:D9:ED:E7:05:63:28:71:8B:EA:AD:79:D1:D3:73:AB:98:29,35:12:FB:D9:ED:E7:05:63:28:71:8B:EA:AD:79:D1:D3:73:AB:98:29
5A7CAE7B73F928878857DEF642A61D72E086E38F2A57963C3D20CEDE59E8679F,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35:12:FB:D9:ED:E7:05:63:28:71:8B:EA:AD:79:D1:D3:73:AB:98:29,35:12:FB:D9:ED:E7:05:63:28:71:8B:EA:AD:79:D1:D3:73:AB:98:29
87C8C4664872D054235144F6243F3AFD2B1048793CBC342643D4B31B3326E519,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35:12:FB:D9:ED:E7:05:63:28:71:8B:EA:AD:79:D1:D3:73:AB:98:29,35:12:FB:D9:ED:E7:05:63:28:71:8B:EA:AD:79:D1:D3:73:AB:98:29
BA24C220FF5B4F0244454610F6B258DFCF3DED476FFA21BE5378CE737E6F3853,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35:12:FB:D9:ED:E7:05:63:28:71:8B:EA:AD:79:D1:D3:73:AB:98:29,35:12:FB:D9:ED:E7:05:63:28:71:8B:EA:AD:79:D1:D3:73:AB:98:29
BB31540495BA7829876573DABAF1372800A7C3036FC59171E959EB611DE7B735,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35:12:FB:D9:ED:E7:05:63:28:71:8B:EA:AD:79:D1:D3:73:AB:98:29,35:12:FB:D9:ED:E7:05:63:28:71:8B:EA:AD:79:D1:D3:73:AB:98:29
CE0398FD2C86C4020F9A5869B1727371499D0E4011CB65E9156CF7A54DEFED2B,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35:12:FB:D9:ED:E7:05:63:28:71:8B:EA:AD:79:D1:D3:73:AB:98:29,35:12:FB:D9:ED:E7:05:63:28:71:8B:EA:AD:79:D1:D3:73:AB:98:29
8E468E690EB2B26AA4A6F104BD03F24E733782BD6E79B7A39A86BA6A3D1A6DA5,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5F:7E:89:E7:04:53:41:2A:F8:08:D8:F2:AA:53:59:B9:8B:A6:4F:87,5F:7E:89:E7:04:53:41:2A:F8:08:D8:F2:AA:53:59:B9:8B:A6:4F:87
CD4261F4761DC8990AF7B317706AF2726F94568B5B180904A324B6AA79CD372A,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A1:1C:81:EB:D5:87:40:8F:D4:E5:9D:14:09:39:03:16:03:2E:AB:3A,A1:1C:81:EB:D5:87:40:8F:D4:E5:9D:14:09:39:03:16:03:2E:AB:3A
1B87556FF2C0C051A126B39898A8133FEEFCD254805D5A05A86305284E66D155,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5B:FC:55:F3:89:F4:B5:42:73:41:E4:32:0A:50:17:11:14:0A:E4:44,5B:FC:55:F3:89:F4:B5:42:73:41:E4:32:0A:50:17:11:14:0A:E4:44
3DDCD5CCAABD20258434F1290DC48517F4D866A977D03BCCE31D7816BBB8DE8E,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69:95:12:C8:B4:9E:7A:01:A6:22:BD:25:05:44:E0:9A:80:A4:2D:55,69:95:12:C8:B4:9E:7A:01:A6:22:BD:25:05:44:E0:9A:80:A4:2D:55
3475EC3334FFEE5B8AE348AACE1EFAB04C950D6DD328053AA3055A694F5415B7,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23:04:30:90:2C:A3:43:9F:1A:AF:AC:2F:90:42:8D:62:97:DC:75:18,23:04:30:90:2C:A3:43:9F:1A:AF:AC:2F:90:42:8D:62:97:DC:75:18
C7A149C4EC97F58CB6D71665559BE288ECDCAFF2BFF23F801B8B41696CF63FED,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AC:9B:0D:8F:AE:26:2C:90:3A:E3:37:49:C0:C1:4B:D0:9F:64:B8:22,AC:9B:0D:8F:AE:26:2C:90:3A:E3:37:49:C0:C1:4B:D0:9F:64:B8:22
D6CF02741CCA03A7975A4E2DFEF97B7B9608E04B62EC3C23E1C0EF88C0205C8A,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81
71479A2ECA5FBBA05210E6D9749678097C659D30E4ED11BE2C61AED9426B9852,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA:84:60:AA:7E:BE:8D:E4:5D:29:A2:3F:54:68:5B:3A:C0:70:FE:35,DA:84:60:AA:7E:BE:8D:E4:5D:29:A2:3F:54:68:5B:3A:C0:70:FE:35
3BD5C39EFFF9AD5BCC912582BCF88BA7B56EB751CF0C72589BB06AFD481D951D,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69:5E:BC:CE:95:46:01:36:A3:F8:2B:6C:AC:05:17:0B:3D:1D:18:81,69:5E:BC:CE:95:46:01:36:A3:F8:2B:6C:AC:05:17:0B:3D:1D:18:81
C5DF52999918ECA39DF4290E240171AF46CDEAA292D4D22E80C1E7E3195945C2,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B0:4A:84:ED:7C:5B:E7:75:DF:95:2D:51:55:83:AB:62:1F:C7:67:27,B0:4A:84:ED:7C:5B:E7:75:DF:95:2D:51:55:83:AB:62:1F:C7:67:27
F905B613070D478A126286B56AEE4E6475FD130D5264F9201738F542A136096B,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D2:DA:DF:39:20:BC:56:E8:51:8D:9D:29:7B:FE:CB:D6:A3:77:C5:03,D2:DA:DF:39:20:BC:56:E8:51:8D:9D:29:7B:FE:CB:D6:A3:77:C5:03
A8E443318FFB4C1BD5207089323F50B5DA2C18348F911CF832FE00B498EB3DE9,Malware,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6B:21:E9:93:C1:8E:A3:40:3A:72:49:D0:11:1B:20:92:C9:D3:49:8C,6B:21:E9:93:C1:8E:A3:40:3A:72:49:D0:11:1B:20:92:C9:D3:49:8C
4E1A7F016F677A38D4E15057F3FC3D2B2A974C0C76F1D3B20FBBFD3E2F172623,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F1:B2:89:40:5E:60:CB:31:22:5F:27:65:2F:54:72:8E:04:9B:8A:C9,F1:B2:89:40:5E:60:CB:31:22:5F:27:65:2F:54:72:8E:04:9B:8A:C9
765A4B615B4806632BB1FAF3A816F8421370EBB5A4ED2C1544C8644B1CB32477,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F1:B2:89:40:5E:60:CB:31:22:5F:27:65:2F:54:72:8E:04:9B:8A:C9,F1:B2:89:40:5E:60:CB:31:22:5F:27:65:2F:54:72:8E:04:9B:8A:C9
A9280F00E7CFBD259CFD15D9EA9DAA239C96DC8AB193E8864BC5785AAC9D87BA,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F1:B2:89:40:5E:60:CB:31:22:5F:27:65:2F:54:72:8E:04:9B:8A:C9,F1:B2:89:40:5E:60:CB:31:22:5F:27:65:2F:54:72:8E:04:9B:8A:C9
C3C4ABFC500AC1508F80776B8256A721F661082842C97A2F44BDD22C853A7ECB,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41:62:DC:BA:6F:84:58:DE:C3:88:5C:D6:6E:88:9C:CF:12:0C:A3:E2,41:62:DC:BA:6F:84:58:DE:C3:88:5C:D6:6E:88:9C:CF:12:0C:A3:E2
C643B9DD3307C4C99C22EDB01DA1AD63EDED7FEB30466D4CA95F892F37857DAC,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F1:B2:89:40:5E:60:CB:31:22:5F:27:65:2F:54:72:8E:04:9B:8A:C9,F1:B2:89:40:5E:60:CB:31:22:5F:27:65:2F:54:72:8E:04:9B:8A:C9
0207ED607819009CCF85A158E097EEFC7F7269AC8F4CA79DD4B4D9D4AEC17292,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,02:D4:8C:2A:64:16:15:89:87:11:2D:1A:59:5C:80:83:7B:B6:F7:30,02:D4:8C:2A:64:16:15:89:87:11:2D:1A:59:5C:80:83:7B:B6:F7:30
03D18A32D3D8BFCE5D9C35B6A3B48178A00C36D3F7F92CCEA2AC2D6BC8B9D1C4,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D6:7B:FB:FE:8B:6D:AC:93:4B:94:16:E0:82:8D:39:47:61:54:60:65,D6:7B:FB:FE:8B:6D:AC:93:4B:94:16:E0:82:8D:39:47:61:54:60:65
14C072BCC5A9883913E13D782CBDE40D4754A2B2B3BF6B0FBBE5A4B7071697E3,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AF:17:65:92:C5:39:0E:3F:B7:AD:A6:9E:62:EF:D2:F1:02:E7:5E:CB,AF:17:65:92:C5:39:0E:3F:B7:AD:A6:9E:62:EF:D2:F1:02:E7:5E:CB
1EE5C44255D49DB222A83C065D67EBA87E3698D3027D1E03908ADED52B1B078D,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05:69:EC:5A:4A:1F:1C:7C:2A:2E:84:51:EA:EF:E3:96:61:59:34:A8,05:69:EC:5A:4A:1F:1C:7C:2A:2E:84:51:EA:EF:E3:96:61:59:34:A8
3167C9F59435542A73333B3DA1982937390EB249D79152099BCA9E2E7D47C5FA,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B8:50:33:3C:CE:5C:F3:89:A6:78:78:C6:AC:60:59:B4:7C:92:AD:8C,B8:50:33:3C:CE:5C:F3:89:A6:78:78:C6:AC:60:59:B4:7C:92:AD:8C
36ABF539DCAE5FA2668A8CA9AC94734BBA721F386ADD8340C14D3B8261FCC62E,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3C:B9:74:59:B0:CB:BA:9B:60:CD:EC:F0:AF:D8:64:08:80:20:8D:0E,3C:B9:74:59:B0:CB:BA:9B:60:CD:EC:F0:AF:D8:64:08:80:20:8D:0E
3C96722758EEE79ABA687D3B9891C79BBA303C5ABE152FB5D9A9F6136443FC27,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13:26:36:B2:55:D1:8C:44:24:58:DC:21:9A:42:C1:27:48:37:A6:53,13:26:36:B2:55:D1:8C:44:24:58:DC:21:9A:42:C1:27:48:37:A6:53
42EB53496514DD5B7020D8367675BC7BC893772BAF6E97D58B18F93814DAA4A2,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68:A2:87:6C:5E:98:37:34:E9:C3:77:EE:54:A7:B0:AC:72:C4:28:19,68:A2:87:6C:5E:98:37:34:E9:C3:77:EE:54:A7:B0:AC:72:C4:28:19
