SHA256_ORIGINAL,SHA256_REPACKAGE,Jaccard_Similarity,Repackaged_Apps_Have_More,Difference,Sensor_Used_ORIGINAL,Sensor_Used_REPACKAGED
523DFAC787A6255DEA8D6229C87585DB2F7354BA4C1D32686C3655B958BA1ADE,6E87677500D97997A306DDE86D7DB746FDE9345519FFC0B6BF91A076669DA77E,0.0,0.0,[3],[3],[]
523DFAC787A6255DEA8D6229C87585DB2F7354BA4C1D32686C3655B958BA1ADE,B55252EB0EB5DA8812BDC0C55D0D5AEA1082D39818E9B560029CC0501BA32724,0.0,0.0,[3],[3],[]
5252B4D4CAAB47CA66C9A35E4A7B72332557F32E08338545259CAC5F4629A044,B8611B8B9D1323E6473EF6C5E106551E9360A1C27A6388ABA6385FC8A82FC9A6,0.0,0.0,[3],[3],[]
5293DF62AEBB1773019518CD939D6B43D964D2004F71D08243614A258F52C28C,CEC488C39ADEC8005FD4D3445FF874E77312A6C59D13F76B236DDF1B808AB7D7,0.0,1.0,[1],[],[1]
52952DBFFC4A9C3C97CA595A0CAC10F956BC7D8DD9FFF59C758003C4DD7F1F27,3CB3A8AFAB565C3F0BE9393816C20BFF07476A1D4D563FE847FD1BE42D0B436A,0.0,1.0,[3],[],[3]
52ACFC1BA4A9324D3C2E58B65033BE19D2E85E0A846E3F8E7D884F371E4CF519,585683B6070AB0450B76BC8666868FCBDF48FDB62BE5A4FF0BD4E64A0D65D662,0.0,0.0,[3],[3],[]
5343C609316538E17E8A267C170AF8A30ADF80AFB9B25D4C244E2EAF8A7264EC,7F59E4256FD8AC4A458A758E85B9C6124E6382CE2877268E48E796D7CF23E2ED,0.0,1.0,[3],[],[3]
5343C609316538E17E8A267C170AF8A30ADF80AFB9B25D4C244E2EAF8A7264EC,98F7AB4C56CF181716976753299EE6FCF2125F9D41D01C3C409DA4C406903D79,0.0,1.0,"[1,2]",[],"[1, 2]"
5343C609316538E17E8A267C170AF8A30ADF80AFB9B25D4C244E2EAF8A7264EC,A83E74EB5700F47B41FCE95AD21A4AB9BBAB0DA30F363C78CD0FD3F4393527DF,0.0,1.0,"[1,9,4,10,2,11]",[],"[1, 9, 4, 10, 2, 11]"
5366B65C7C616618CAF58ABC750F6DA0AF8882D79A9E2BB3B2BA6C83A1F2518D,AD01891716BEE88CA1752CD201A7AE31F770286B0F19FBC00949DE4424BC8D15,0.0,1.0,[1],[],[1]
53DCE48C4E666132A413F1C0C9D105EF7C018D7D4400E9586ADC934BD11D11A0,0097C6612196EB68D1F0218588D5D4E160C5DA896D5C98E767C02FA9A70C3810,0.0,1.0,[3],[],[3]
53DCE48C4E666132A413F1C0C9D105EF7C018D7D4400E9586ADC934BD11D11A0,68BB5F2745F2B7591DFBFE20B33148E175FFDC85008B8F71FA4B361D723359B2,0.0,1.0,[1],[],[1]
53DCE48C4E666132A413F1C0C9D105EF7C018D7D4400E9586ADC934BD11D11A0,6FFD08097C00CFEBFBE34BA06DFB1D448BD85EB7131ED1C5F701C6607080F898,0.0,1.0,[3],[],[3]
53DCE48C4E666132A413F1C0C9D105EF7C018D7D4400E9586ADC934BD11D11A0,9C7001C0E5A55EE7E88B9A729D067F7E4A41C4E1E688715B8CEE7874EA2EE9A8,0.0,1.0,[1],[],[1]
53DCE48C4E666132A413F1C0C9D105EF7C018D7D4400E9586ADC934BD11D11A0,AD7D347AFDA9706A54AFEAEEBE523300423BF62BC9907E1609E11F9371E6CBBC,0.0,1.0,"[1,5,2,3,8,7]",[],"[1, 5, 2, 3, 8, 7]"
53E04F0635C10D2CF98092036B113E6CEF8A19ADA6D533809028AEA776CE2602,1B8C7788CF999E6CDB88C1AD1FEB84F81F171B72E38D35AE08E7333CF9BEE3B0,0.0,1.0,[3],[],[3]
541259F23ACE1506193A59F21F4F6918F5956C9F22DBA1BD037C46FD16515E9F,094E7C107A6D252C210513401A8208E25DE93431D4BADF32C0B5501D15F82756,0.5,0.0,[2],"[1, 2]",[1]
541259F23ACE1506193A59F21F4F6918F5956C9F22DBA1BD037C46FD16515E9F,7BDC62513B98E8495B69B42DC42B8BF3FC3DD1575B39ACA847A31344BE75550A,0.0,0.0,"[1,2]","[1, 2]",[]
541259F23ACE1506193A59F21F4F6918F5956C9F22DBA1BD037C46FD16515E9F,C82B1BADD65CDA126B3DDDAFDF497582E12426491CE19E40611FBEDAED539EA5,0.0,0.0,"[1,2]","[1, 2]",[]
54389B4FD26C90B45CFDA5580609AD82A70C73F4F55FF711806A76B70609951B,CA7EB0B637B25EF9A4E6634F0385D54FC738B155DDEF40EA49EB80D961DF0A32,0.0,1.0,[1],[],[1]
546AC111E03F323F8B2D2E762E4BF2E1571051704656C845B650AE72EB1C7911,04C51598334CA0100C136EF8452DD1290D81178BAFDC37CF5E14E54B47F1242C,0.0,1.0,[3],[],[3]
546AC111E03F323F8B2D2E762E4BF2E1571051704656C845B650AE72EB1C7911,34E5F44F8D6493F5DE01E58D9FBEAA4224D477D4545D787F08E071D4C2777954,0.0,1.0,[1],[],[1]
546DC70987536FA4BDCC181026D9C3C9EA67310A043E204161579FA8B65EC2A4,5664163684FCD41194F5946D04E8C54C3B464B79B69CB7866093D4B40C1996A7,0.0,1.0,[1],[],[1]
546E55F30BFFFCA8D948A5727E4379660AF85C6666F581B0F5001A1548A33569,3D760FAB8E31DEF6026B27AD7EB33EEC37C252A56B8071B48972A0BE378A2699,0.0,0.0,[3],[3],[]
546E55F30BFFFCA8D948A5727E4379660AF85C6666F581B0F5001A1548A33569,45500C23E92FE43CA7D4AA5821BCC2586C962ABAD62542A1FF35898FA24467B8,0.0,0.0,[3],[3],[]
546E55F30BFFFCA8D948A5727E4379660AF85C6666F581B0F5001A1548A33569,76F332E8452F9F549A571DFAA356EDF7667CDF7D605E4CE733D79C555E8B6A51,0.0,0.0,[3],[3],[]
546E55F30BFFFCA8D948A5727E4379660AF85C6666F581B0F5001A1548A33569,844A1A81CE74BBFFBE1AC4C5531658735AE90AFB40D7B2EF4C315DB523B6D580,0.0,1.0,"[1,2,3]",[3],"[1, 2]"
546E55F30BFFFCA8D948A5727E4379660AF85C6666F581B0F5001A1548A33569,98214175A9879C27410697B15F166723A9C69E1F967F9F0539B6F6FB2DC3AE36,0.0,0.0,[3],[3],[]
546E55F30BFFFCA8D948A5727E4379660AF85C6666F581B0F5001A1548A33569,AA29A8B16B4120330CBD91C99E977C15D8A2EDC9850B2AE0257786501E906112,0.0,0.0,[3],[3],[]
546E55F30BFFFCA8D948A5727E4379660AF85C6666F581B0F5001A1548A33569,C73342D67CEC8B543EC1C4C03D039CED634EE47DC2B5BE90270FF4AF9F88E89E,0.0,0.0,[3],[3],[]
546E55F30BFFFCA8D948A5727E4379660AF85C6666F581B0F5001A1548A33569,DB7D93941CEA1CDBF96122FD1187DA338DFCD48B5ADDFC3103B61F2655CE24C8,0.0,0.0,[3],[3],[]
546E55F30BFFFCA8D948A5727E4379660AF85C6666F581B0F5001A1548A33569,F75D7F1E7AF83597AB10863E2101CEDF986B14F0F7EF5A3EA479E5BC15C315DA,0.0,1.0,"[1,2,3]",[3],"[1, 2]"
54C94DBFF4C1747B7A08B8258A5D60731F70F45AB99B93A214715168BBACF6B5,2033F7D17830907387E9412E8808966AE49E5F23440F397FCE11B1206FBFFA81,0.0,1.0,[3],[],[3]
54C94DBFF4C1747B7A08B8258A5D60731F70F45AB99B93A214715168BBACF6B5,8901CB9434B6D8EFD8C727BB0EEAB2EA62FD7830598B9C7B54DE2AE5011DDC68,0.0,1.0,[3],[],[3]
5596F3393B71843CEC91F17C21BB1507A97D0C82724DF1056B3A99717293D3D5,D7F63782378FBC19BBCAF20B2324B35C96D5728ADD8F0C361AE8B1BD6F36A9A7,0.0,1.0,[3],[],[3]
55E0A3420655466A4C4866603D171D9F3D2A5C57E45FBEE13156EBADCC564725,0A05A27665BA07A4163E112446B2DDA0516ECCDB43FC75E9CCFF2062DDBCB82A,0.0,1.0,"[1,3]",[],"[1, 3]"
55E0A3420655466A4C4866603D171D9F3D2A5C57E45FBEE13156EBADCC564725,FD4578E302BB5A663195842356B40B4273E1DC671424B7CE10B3B5647926E98A,0.0,1.0,"[1,3]",[],"[1, 3]"
56050280C70BD516D15E58369BA3170B9DF9D05519858B8ADFB2267EF894DE2E,D0338B87DBA05F0F9606E70042E8100F144645879404523F378B10221B1868C0,0.0,1.0,[3],[],[3]
561BBDD06FA30447712C7DBFCF200CA0FEE7FCCFFC5E649A4D4D719FAE51CD52,7C13711568D507F6C470737523FFF8B0572B1D476766837B1E2B6E4193E641EA,0.0,1.0,[1],[],[1]
56A0959548FDA16BFF16B3B087326025BFED35A72BCDBA8CE9EA1A20FEA596CF,339E57406B5AE66A7B1A6A02E3233108F3479456B470500ADFA45CEC2324783E,0.0,0.0,[3],[3],[]
56A0959548FDA16BFF16B3B087326025BFED35A72BCDBA8CE9EA1A20FEA596CF,45DD18AED47D66D746B5E678C09F3381A2691208C1CB7115F0AA26091842E9E9,0.0,0.0,[3],[3],[]
56A0959548FDA16BFF16B3B087326025BFED35A72BCDBA8CE9EA1A20FEA596CF,8F1A4FA6B51162BC8BBD5BBE7083E3DD426F3288A6116C6D0CC9046DF42D18B1,0.0,0.0,[3],[3],[]
56A0959548FDA16BFF16B3B087326025BFED35A72BCDBA8CE9EA1A20FEA596CF,C07CBB61F20DA78330727F2FD18CC1994B78A5DF6AC6AEC2614EE6D7F49BC3B5,0.0,0.0,[3],[3],[]
56B7C5853AACDCC46F9A04FD122D63B191EB719B9A1D7A4B71CB62A90463BC99,EA8321A90856174D6AD5FD71E07EBFC7C524FE883B23696C2FA4CC50E8F86D86,0.0,0.0,[3],[3],[]
56BB2F77A74A69345349DF9F243A3F98381FDBBF759EB8898855B45A82F1FDC1,0E5891B7178AE38C6D7F507964B2EC5F7A4B1406F5824287789C7DD86EBD4370,0.0,1.0,"[1,2]",[],"[1, 2]"
56C24278EBD01D69FB02E3648C97A0048C0D2F8B1D152DE75C82BB56E343AEAC,FB75BA2E6CF53AAFFC508F242A15107BCBF9B2CFAE6AC6C6F81C6E71963D94E0,0.0,0.0,[1],[1],[]
56CBAFA49A82247CA7B0A70301E6D65DCC8BCB66852EA699028524CA904CCCAC,A1AC8C31F77545184592886E8F5768F87C9C15B7B9727C83DE2338656043F342,0.0,0.0,[3],[3],[]
5716EAC33B74C7E5283C065F20442CDEA78F514B9169AC96B886A94516CE8B8E,056C45AF84CEDC42A090116069FA81FC0C9BAF5E646B24BFD6EF94BC8A45F13C,0.0,0.0,"[1,2]","[1, 2]",[]
5716EAC33B74C7E5283C065F20442CDEA78F514B9169AC96B886A94516CE8B8E,079F463A61E0ABF92776677981810DDB43DCF18B874A858DE74E7618D7A4B15F,0.0,0.0,"[1,2]","[1, 2]",[]
5716EAC33B74C7E5283C065F20442CDEA78F514B9169AC96B886A94516CE8B8E,2E4FD785795CCC2119290135545E5688512EC47D24CC034E0BBE9FC956EA1F80,1.0,0.0,[],"[1, 2]","[1, 2]"
5716EAC33B74C7E5283C065F20442CDEA78F514B9169AC96B886A94516CE8B8E,3FCE148C3C1B57B60354C9A59023158A88C99E88FFF13D4E9B0C6D46EEEFF671,0.0,0.0,"[1,2]","[1, 2]",[]
5716EAC33B74C7E5283C065F20442CDEA78F514B9169AC96B886A94516CE8B8E,4E84AE5623E8E9F4021B3AC79E118B217BD028DE340C2C9384836A265CF9A1E7,0.0,0.0,"[1,2]","[1, 2]",[]
5716EAC33B74C7E5283C065F20442CDEA78F514B9169AC96B886A94516CE8B8E,549CDCE8D289DD4B6FB3AE7B006FF43284AA40E5F2DBBFBBA833F4508857AD84,0.0,0.0,"[1,2]","[1, 2]",[]
5716EAC33B74C7E5283C065F20442CDEA78F514B9169AC96B886A94516CE8B8E,6A331E1F36E9377645410BCFA0F2D37B25EE7A1E287B47B64CFA1A3C4E40ED92,0.0,0.0,"[1,2]","[1, 2]",[]
5716EAC33B74C7E5283C065F20442CDEA78F514B9169AC96B886A94516CE8B8E,7568412CF7951104C368AD100B819DE58B1FD9B039BA09C853EE0BB6889BF63B,0.0,0.0,"[1,2]","[1, 2]",[]
5716EAC33B74C7E5283C065F20442CDEA78F514B9169AC96B886A94516CE8B8E,C18BE0F9336ABB1D67033F7E630F2914B859ED84857988F1E77C91AE4F5B0834,1.0,0.0,[],"[1, 2]","[1, 2]"
5716EAC33B74C7E5283C065F20442CDEA78F514B9169AC96B886A94516CE8B8E,CB3D602EEB1C3A402DDA3B40B13958D25D1C1CAF8D38FEB0514A4228B4606CC7,0.5,0.0,[2],"[1, 2]",[1]
5716EAC33B74C7E5283C065F20442CDEA78F514B9169AC96B886A94516CE8B8E,D4FCAEBC94C580AC977F30099C9201C1A705614C3F0A0791E8DA0A6E509B2D06,0.0,0.0,"[1,2]","[1, 2]",[]
5716EAC33B74C7E5283C065F20442CDEA78F514B9169AC96B886A94516CE8B8E,D7788FA2D325662B72CCE80F29FEF6562FD36027D8AC0252C6C3066C2854E032,0.0,0.0,"[1,2]","[1, 2]",[]
5716EAC33B74C7E5283C065F20442CDEA78F514B9169AC96B886A94516CE8B8E,D897E24C50385CD5B49A09B310C1526C287205536BD49F93565F29C448E98633,0.0,0.0,"[1,2]","[1, 2]",[]
5716EAC33B74C7E5283C065F20442CDEA78F514B9169AC96B886A94516CE8B8E,FB9457CA057F1DDD1561815619D656A82478E98AC7C8ADC5FDEF58E2511866C5,0.3333333333333333,1.0,"[9,4,10,11]","[1, 2]","[1, 9, 4, 10, 2, 11]"
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,07E3723ADDA419B450917363260AB54183DFB49E6E7679B83420B80B48C0DD1C,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,0B7C2EE0126B2B11FAE8536FFC538B435D85AC6C897E60481ADFC20167323A44,0.0,0.0,"[1,3]",[1],[3]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,0C0143A21A3DE12B356C0E333CD8C95EDFA7FC239D8CF00CB4F3561BD67FB8B0,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,10185E5E26750DD1C0B67505DA600542A3C521AE8F9AB663FE9312F254FE403A,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,19522171A589028BB047B2B32F60C58F7F94EE4103E15D0CCB32EBF9A1565DEC,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,1D8FB7B7BE0D6872F59EBDF350D356E080988E3636A981D1B569D3FA200AB75D,0.16666666666666666,1.0,"[9,4,10,2,11]",[1],"[1, 9, 4, 10, 2, 11]"
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,1D983A8289EF63FCF2AB5F0B11FF4DB9EF4F3A5D7049C2CC8261530A87078DE6,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,21370ACB01961FE66BBE0A369387B0AFB8072945B99E9DEC3A0A5B8008E5A147,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,233C8AA5DAD93A1F4668C9C8C23A5C26DE113A52A8D78747D7FE169BA64D73B6,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,24A8E9BC77EC8C94C91522753C5D372E7E2C7A9AE0B4F3A22B64FC8470AD51E0,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,25B38AD2D7D12CFA8D794FAF2195FE4F2403175D5160C168AD824FA96BD6B450,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,260021B381D8EC383FDCEA82D62A69AA8B8593E4D6D2A08C1CA56BABD8D42093,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,29218755824149520AEB241984660F15B5F07E633ABECF86ACE3AE84631F65BB,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,2A7F2BFD2172F58ACD5D4B41CE9605E6561283D895ADFE8B772EAFAD91836B97,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,2AB322703ADC6765107501B0690875C5A7B98E7929E94F4F43B5FD2FA8F6658D,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,2D295A77AB8F77E84CF0DD7CB903F5E78E04D4568C6D9AF36312731475DDDCD9,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,2E15F6DB93529F8AF262329DB7D80B698E9AC590BFB66E7928D72A06162BD088,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,2E1E2BD0631705E4B37F603F7A8BABE8DB9CF554CAC810893118614ED193C728,1.0,0.0,[],[1],[1]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,305F4AC8E5004C49F6EDD8A6FDC18D6F65388C2B0156C8875BC645E04F206C3A,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,39D6C06D5D6D08431E93A062D068A3ECA74D22CB2277114E53ECAE46BEFEA262,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,3A4942494BBBA882DCA4ED534A4FAB8450C1D2C1C54653DD4314310E662EAA1A,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,41CA1213B447B881EC8EA74271A5EA934304A9EBE75857551E0DC63C4BE7386D,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,45CC77FCC13362D51C0A27647C234D3398F0F6596AE0CC47C2B80AC372F1DE7B,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,4DC634C23F10746C13A94AD475A7728EFF093152F9FC1D76F2BDD6E006CD0DE1,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,51BA1D1E669366B4E1779638C621407A65C01B8E22142A131105F9620F2AB05E,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,51FAEDE8031917B096A12720B42897EE49ACB906AAD8C71C22C8BD6682E58938,1.0,0.0,[],[1],[1]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,53D40F3BDCF2355E6D4C1747528EB6AD2FE9B50B048E8597C5FC7615F286DFED,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,586FB000358C269C2D3433DB3AA554E07C7081CBA1B2D0F732E627F38C56E058,1.0,0.0,[],[1],[1]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,5C9D748A5D1B7678F154CF8630143C4FD782E17FAF7B86495B133C63BF9A9D93,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,5CE93C1C8017C9E9B6648223540E9BD4BF2791948CE43C6A26FDA8D4FE2B84B6,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,5DC9BC1C90A67D7AA56D2D43F9DB89436332958CD451B6C43B6684348A24F551,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,70421D4F8B7D6002DF66D591E27A0BB2D8645E94DFCB4761D8D2849D7719D882,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,72855B9FFB876E12FFEAEBDCFC16CBEFE1253880A68660E4541D69E2A60A2C3F,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,72DAD8429C2F536452FA152373A0431842817F323723CE4C5D1AA476EDAE574E,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,75551C4FCBDDE538C694C7539E5F26561B322FF6D07CADA6A4174AB2EF285922,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,80087845A0E49258A45FB6255BBF47E53B9D752D4647AC7460E4D3B72FF3BB25,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,8A21B3747BAE926B337AE6D91E7D9E0ACFF047E7E89337613E73C9CDB333F42E,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,9DC67AA19E747CFB9D1FE1CD8B12AB53C894093788D6C72D24BED70A7940EAD5,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,9EBDCBB49579207A2D675AEA303598AEE352D5257A4B8D4F47CB36F541C4CC78,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,A1D89CACFCA2D68AADBD7EF6C5A2BB6109BD22167442E4A5AE1EE6420263B50F,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,A278A45D766E109728DDFBBF551B7C6862C297957D97EC9B374B15303DF22B39,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,A47B937459B2855844969886A0DAFD36F17A3C93988F2753F7FA9D4C8F8FDCA1,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,A9CD00C7688529543C5ECC15403B3D40E2CF9BE50581A7920FDFC09BFBC17CD8,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,AE1F7E4369A7AB43899F57A8878C0D6676D6C8D99922F7BF4A240E055A9FB6A1,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,B95EE4E072455B8AE514E435156FFBBEEE2238EF7C8939DC57521E2A6C50821E,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,C0069940C6672A6FA2380AC77259909779F602999DD946C574EE6C2A2580878B,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,CCC7332C9731B642BB34242D552491D4F0512CDA6028A3D4984058C306628051,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,D16F0CDD5B2469B35E0F169B9FF6ABC231E7818AF51FD0B1826EDC2C01D175E0,1.0,0.0,[],[1],[1]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,D90194F5D698253D3D6656F8F1747D868D8B710E6B628B2AB59A2763992B239F,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,D9960AA9D24388542AF295B29F6C920E5547AD6C9B0BC5C7F7EE8257BCAA3432,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,E4037B8D53650FB23F9B34AED2B6C98F452EB3404A86E13716A230EDF9100307,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,E67FE0B59CECD1084F5F3B2BC9D66376C8E4CC652BFE3F25FFBCAEDF9291F21A,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,F6D3C9FF18E7A8D0C249191CEB9259859227E44307A35982B21D2ADC6B880551,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,F7CE84698090FE11A117B0161B205C09B5443B09E394669EE3900F321B32EF2A,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,FCB499B55102CF8DFC7A246317ADDCCD7072361687B9B2BD80038D2D1BCF5827,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,FDD203FDB31B89D778B7EA26918C1351EDFC680B8913DFA9B530AF87008E8F80,0.0,0.0,[1],[1],[]
5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,FF523626F23340B1593963B615D067958D9C41CE1566434C644474601ACFF58C,0.0,0.0,[1],[1],[]
57C8C0A5E76C6742B1A5863C864F5D6CCEC046FFDC51A8C2A8D67EAB9F43B207,8A6F9FFB64B0954C355DE65C6ADD0FB61697B815A554F7FA5F82383F61B7CFCC,0.0,1.0,[1],[],[1]
57C8C0A5E76C6742B1A5863C864F5D6CCEC046FFDC51A8C2A8D67EAB9F43B207,BA63077B45F871D3DEAEBA900BB38EDD2B2559BB4E6F335095A446C76E58EF36,0.0,1.0,[3],[],[3]
57FD769B33932FEA8068EA80D2180ABDE2E25713CAB5975AA3C02BDADC3F8882,556DEAB720E0D1726A7C434236421B7F894BB49582197E959A4D96E5F624B907,0.0,1.0,[3],[],[3]
580A48993803C45042208709AC6211EC9561122A698DA562C243EDB5E4DD0F33,8D9B7D6A8429465B8BD656561602C60282F16B3EDAF7F65458E44A72591272EB,0.0,0.0,[3],[3],[]
594C23247589C23BC0FC0B5542E9D38ECE471F5B88779448D4E2B8547A2F6D70,A8877A03EFC681B0551A52129A8DC311616FB61530C9554EB0C9583DF31E1EBA,0.0,1.0,[1],[],[1]
59C01AB28B6167D812142D555038B4487041E86DF83E8EF2CBFE218BA79EE676,34026AEBC1F0C5A1AB376D28867C1A1017AE2E95E2E05283BCAD9F9DDD2CF54E,0.0,1.0,[3],[],[3]
59C01AB28B6167D812142D555038B4487041E86DF83E8EF2CBFE218BA79EE676,B21041F846EFC9743DC4ED23454797612593116887DB1174DED1E4C3CFD2A9B5,0.0,1.0,[3],[],[3]
59EA8623EE7443B809A822D46F737424B0CCE87E28ABE1986FFC2C78B7EF31AD,40BD47682401E49F803B6163314C672D3D5C01C37948F7145420EC379C209930,0.0,0.0,[3],[3],[]
59EA8623EE7443B809A822D46F737424B0CCE87E28ABE1986FFC2C78B7EF31AD,8794109D3D54CFDFB46D1DE0DF8D7EB11517272406FDBE6D619BAFC96EB08D3E,0.0,0.0,[3],[3],[]
59EA8623EE7443B809A822D46F737424B0CCE87E28ABE1986FFC2C78B7EF31AD,8C45F8EF8901B02BEA47D16F2153E165C327275D5E74BC6A4692EABE1E5196E9,0.0,0.0,[3],[3],[]
59EA8623EE7443B809A822D46F737424B0CCE87E28ABE1986FFC2C78B7EF31AD,D5FE131A93F089FF1CB65102DA91EBC0A08E6F37490C4FF4B83A1ACE434FF98C,0.0,0.0,[3],[3],[]
