SHA256_ORIGINAL,SHA256_REPACKAGE,Jaccard_Similarity,Repackaged_Apps_Have_More,Difference,Sensor_Used_ORIGINAL,Sensor_Used_REPACKAGED
CB29ECB8FD2BC59F953E6E67D0329B2A4EFB70E03FAFCA8C44245FE003AA9B8E,E0DCD8C3F8248D0F9537591EE1B371E75D4EEB581EA386CA789808EEBC86CD55,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
CB29ECB8FD2BC59F953E6E67D0329B2A4EFB70E03FAFCA8C44245FE003AA9B8E,E1E6855F39693163FFD8DB6FEB28DF326415F4CE11E50FE6D19EA744DEDB55B6,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
CB29ECB8FD2BC59F953E6E67D0329B2A4EFB70E03FAFCA8C44245FE003AA9B8E,E28729E34643A94430414B372455D5C1F5E792AB0278014F664214E7B902069F,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
CB29ECB8FD2BC59F953E6E67D0329B2A4EFB70E03FAFCA8C44245FE003AA9B8E,E464247B9624B2A6985C1A75756031FC9B2B419E49DE673E146D0BB9C122ECBB,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
CB29ECB8FD2BC59F953E6E67D0329B2A4EFB70E03FAFCA8C44245FE003AA9B8E,E57947F62397129A4087CA3C3A0692FD8E99F8EA1BAD3AE3BF844213682C1D86,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
CB29ECB8FD2BC59F953E6E67D0329B2A4EFB70E03FAFCA8C44245FE003AA9B8E,E80265558C6595A5155A04BF303E6AD5A193D1D0C214FA1C5AC0BC02886A2355,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
CB29ECB8FD2BC59F953E6E67D0329B2A4EFB70E03FAFCA8C44245FE003AA9B8E,E859308D3E7D21A94F5A2A484B13B49073AC48E624D353C9164461B63378F7D5,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
CB29ECB8FD2BC59F953E6E67D0329B2A4EFB70E03FAFCA8C44245FE003AA9B8E,E94F678CF1ACED624E3F57EBCE62A6664F05E4DE8D9BA92EA0C519E1A36EBBEB,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
CB29ECB8FD2BC59F953E6E67D0329B2A4EFB70E03FAFCA8C44245FE003AA9B8E,EDA0E599D4BD5FB4E4D0553E9384A9C68E6256A06C37424D3DAAEF08819A2718,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
CB29ECB8FD2BC59F953E6E67D0329B2A4EFB70E03FAFCA8C44245FE003AA9B8E,EECF21D1482979F8577C61C287876F0CB4AB22A984D14A6F484D67E285F23AB1,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
CB29ECB8FD2BC59F953E6E67D0329B2A4EFB70E03FAFCA8C44245FE003AA9B8E,F1B7E0C9403BD1FD09602A8674F01DEDFA8557F9775A4B3EAE1D050BBCBDC386,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
CB29ECB8FD2BC59F953E6E67D0329B2A4EFB70E03FAFCA8C44245FE003AA9B8E,F1C1098421F0BD76573A608F529647CB0C6FEBCD2E5194438CD6EB7D8CED2877,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
CB29ECB8FD2BC59F953E6E67D0329B2A4EFB70E03FAFCA8C44245FE003AA9B8E,F25834DC686E0F6EBC64E6DA96438E00B61AAD90A97CC9FE05CCB762696283FC,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
CB29ECB8FD2BC59F953E6E67D0329B2A4EFB70E03FAFCA8C44245FE003AA9B8E,F4BD69CF13B9F8B97290430EDBECCEC1F5089EAB167FB1425F568EF25338E7DD,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
CB29ECB8FD2BC59F953E6E67D0329B2A4EFB70E03FAFCA8C44245FE003AA9B8E,F4FA591CA0A4A2FF6421FDA29DF05741CC26A83DFC606F7FE5BA1C705897A2E7,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
CB29ECB8FD2BC59F953E6E67D0329B2A4EFB70E03FAFCA8C44245FE003AA9B8E,F513648EF5236B3962BA6FB00D03B938D29077FC5ABAC852A2E4F8050421FADD,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
CB29ECB8FD2BC59F953E6E67D0329B2A4EFB70E03FAFCA8C44245FE003AA9B8E,F6454711ED2304DCCFF80A4C6B39EE35481E5BDFA0E368A11E59ABCD92F68652,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
CB29ECB8FD2BC59F953E6E67D0329B2A4EFB70E03FAFCA8C44245FE003AA9B8E,F7642BE42EDD2D9FC3CA9595E17FD64386F9BCBCCCD6761B4D699462E6812413,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
CB29ECB8FD2BC59F953E6E67D0329B2A4EFB70E03FAFCA8C44245FE003AA9B8E,F92C217FF2B6EC023D66036B2885DE805ED1B948708232D46814A87D6D3B4E21,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
CB29ECB8FD2BC59F953E6E67D0329B2A4EFB70E03FAFCA8C44245FE003AA9B8E,F935B47E0ACE727AF84FF611256BFF266E82660F57F1706233A2590A712A559C,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
CB29ECB8FD2BC59F953E6E67D0329B2A4EFB70E03FAFCA8C44245FE003AA9B8E,F9D02CCA262A804D7E8C67D79679388C82F24860BA9AB9D95B3FBD6FA0AEC989,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
CB29ECB8FD2BC59F953E6E67D0329B2A4EFB70E03FAFCA8C44245FE003AA9B8E,FB53CC42BC8731AAD310CCA9AC292E36B98DE6ADE3192F42D195CC0B2A5BB040,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
CB29ECB8FD2BC59F953E6E67D0329B2A4EFB70E03FAFCA8C44245FE003AA9B8E,FD16778EBB74C6EDC350F07409A974F0DDF6AC5FEE4C110F3284355DE67353F4,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
CB29ECB8FD2BC59F953E6E67D0329B2A4EFB70E03FAFCA8C44245FE003AA9B8E,FD5FA263304F5314CC753AC9EFD7F26BDE0F84413B21589AE326DFCBA6F82D8C,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
CB29ECB8FD2BC59F953E6E67D0329B2A4EFB70E03FAFCA8C44245FE003AA9B8E,FFA20ABE879F5256F483F537E16F634DA53D2E220361A8E134E4EA4B45210DEC,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
CE723A2C40C85AF89871CCCE6F2A73BE3255AA1004E65AA30A354B3EC703F044,112CCB10C9D0EF74C62C26C03C8A2EF22354F2E1980B71067D86FAEC5127FAED,1.0,0.0,[],"[1, 2]","[1, 2]"
CE723A2C40C85AF89871CCCE6F2A73BE3255AA1004E65AA30A354B3EC703F044,3456B8A5265CA768A5243C67ACBC17A119530DE4C64D9643A164010AE99B8791,1.0,0.0,[],"[1, 2]","[1, 2]"
CE723A2C40C85AF89871CCCE6F2A73BE3255AA1004E65AA30A354B3EC703F044,4661E5DB5A5A336E35D587D90C458B52CBA9CEDDFF46F55557280353D30F254F,1.0,0.0,[],"[1, 2]","[1, 2]"
CE723A2C40C85AF89871CCCE6F2A73BE3255AA1004E65AA30A354B3EC703F044,4D37070691336EADC2568A40CB85621985B36BE69A4BBC18B5D6CE53834A8400,1.0,0.0,[],"[1, 2]","[1, 2]"
CE723A2C40C85AF89871CCCE6F2A73BE3255AA1004E65AA30A354B3EC703F044,536B46D233479F10C1FFF6AB5F0231EF6D93318725B01858F056E8AAF83ACD0E,1.0,0.0,[],"[1, 2]","[1, 2]"
CE723A2C40C85AF89871CCCE6F2A73BE3255AA1004E65AA30A354B3EC703F044,7315B7B6F0DD930FAC6FC4DD3DF9387CD8C460ABB03FCBF5F7AB619143D0F21E,1.0,0.0,[],"[1, 2]","[1, 2]"
CE723A2C40C85AF89871CCCE6F2A73BE3255AA1004E65AA30A354B3EC703F044,7822B5CDA0DCC5C1E4E98F18011D7E58275CAD65E7224759EBC8E605E03C9A4D,1.0,0.0,[],"[1, 2]","[1, 2]"
CE723A2C40C85AF89871CCCE6F2A73BE3255AA1004E65AA30A354B3EC703F044,8C7955EAE47F5A792500C5EBF4BE14793C161ACEF10ACA074743737CFA903A9F,1.0,0.0,[],"[1, 2]","[1, 2]"
CE723A2C40C85AF89871CCCE6F2A73BE3255AA1004E65AA30A354B3EC703F044,913891E1EBB69F67F90119CB837DEBF3A3ED9994B2EBBA0E11924C9BC2F34857,1.0,0.0,[],"[1, 2]","[1, 2]"
CE723A2C40C85AF89871CCCE6F2A73BE3255AA1004E65AA30A354B3EC703F044,DDE4D85A51583A26E4F90F4DDBD6DB415F2C5BE468C1A1195BD350B79FD10AE6,1.0,0.0,[],"[1, 2]","[1, 2]"
CE723A2C40C85AF89871CCCE6F2A73BE3255AA1004E65AA30A354B3EC703F044,EA06CC13B8CC86BE18F288F5B375C01CC44D8D67656BA2EB5ED4D8F67308A9DB,1.0,0.0,[],"[1, 2]","[1, 2]"
CE723A2C40C85AF89871CCCE6F2A73BE3255AA1004E65AA30A354B3EC703F044,F711133A63103069A0D28AEC0ABE4A6A7BCCC5D6909BD695125D62ECAAE20CDF,1.0,0.0,[],"[1, 2]","[1, 2]"
CF2F5A1964059F6F7373B58E66803C654282DDAC005B39E275137FDF21CBAD9E,06A6EC0453CCA46DB1136B0ACB6025AC1CBC413F8FEDCFECB974BEF12F89AAE3,1.0,0.0,[],[1],[1]
CF2F5A1964059F6F7373B58E66803C654282DDAC005B39E275137FDF21CBAD9E,3FBE94EB0E3E4BDCE8143C61CAB8A759DB9B0ADBCE40EEC163C81C37DF23FD79,1.0,0.0,[],[1],[1]
CF2F5A1964059F6F7373B58E66803C654282DDAC005B39E275137FDF21CBAD9E,59B98895807EF690EB4D118F4353431D59E157A0EA6913EE3C2EBD3B392DBC14,1.0,0.0,[],[1],[1]
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,03F25D05B6B024DBE195210BA7B2382F8B99D4CCF330C44ECD1B5EABDD417B98,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,088AB9AC3C0033A24CC3480D91D832881F2BC3A99CD445DB5D9C8B4BB17B68BD,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,0E05095B463872EDBE5A94C3B058C2F015B3566E64B3B1245F0435FA129EFECB,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,0E089BC41655E1BDBC01F381AA8B66C63F0DBFBBE65EE48A6FCA6E1193D06FC7,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,0EA203CFE5F29817FC5BF8D64409E34F52A8CB884B0CF18970EE058D0164CBC2,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,160E23D311A44A6F9523B1CDB2CB18827B24AC174BE46CDECEF539E85EAA7C8F,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,176EFAE78EFB890F189A1D897B202C2D31898DB96C8334A2DB00FC39C4FABAE3,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,17E883BCFBC0FFD9F8A24F409664084B1F60E13F06093C4C8BBB7B38C755BDC7,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,180E9E3C05AB3E7BADBC189B924B0BA3A133242FB1AAAFCCF5761D6B60800B9B,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,1898095DAF6891467AD4F9264B8A8D3DFBA4764B7ED02BF43E0B81D222D2688A,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,18D44B0DECC37D7DF8EA7225643119E302A3BCB3FBC2B67939C73E37FB070D2F,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,1D3068EE4F09BCD1089F3509216ADBA16108EBD4392BCBC2E3CC127AC1D7D8EF,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,21170A698B63102AD9CA5E61CDF05212F7ED6D04EC0EAF6F12DB28166DF38535,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,22128C960C0D0C7C302AC8766196A21EB7EF55A285B1B2F4AAF0C49ABBABDA04,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,331AE7E667C7D8D46D8DEDFCC14DF5C7E590C77E0484F1BCD1486C602CDBB784,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,38C2C88AA9B2F88EFCD7E0EC477344DD4A2FA67FCE055C1955F74D3935AB40DD,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,3A385EEAF340C5BFB6E4906FE989B695B053232F435B10C4F85B768E461E9364,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,407E92ECC1AFDA85B8C03B99A19721EE97450826EAA8352DC15E9CD0C1CDA7E1,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,4128E1A918490EAF2FB661C6F9BBFA2E1F6C9DE799E345D610C17D85808D4328,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,4E542F1671F309A010B149DD8C672CF869D3AAA84E13F041F5F8C036791955E9,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,59214FFA2D919DA0B3B8F413ECC070A13100CD69A5502C47EF86CEC433F78906,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,59BA12E777E1AF061A2E31768DF14BD7AFECEAA44232D6B7E7D60820C84E8C13,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,5A12B8A51B1B13093E0DB208668934E3C73E7DC4D242981B60B9E3EF36912F77,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,60DFD8BF53E184B899876FDA6570605AB1C449ABCFF72C0A9FA9284D02A9CEB6,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,7BCA4A0808B52ACBC4622799EE212028158CD5DB6E120C55F9DBD2F702116730,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,7FF7421C7D32212897B049B77D4FDFB284B58A4D097938286BC13D72DB42DCD6,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,87BB6752003FC2142ED522698B4C7E89313BF311523A7FC611BF4CDB669D6B04,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,8B723B8AFF130C1CBF367AC5FD92B9272A54A0A925080889848EAC7BE3C10991,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,8DB3D186FD6BD5041BD31F516034F9F3196C9DFCC0FDAD75CB0ACEE7B770315F,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,8F3C50C708B2CF00C65DFDE758F45AD7D5974137720EEBD99F8E6A96E8735BD2,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,90B6C445C8426F4D16DF9901EB216DBBAC4DB9BE0FA32D5489BDFBE16AF01E33,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,9180F5F716E87DDB0FE9F0CF25382E2CD56737F8AF1DC4611D3BB3665FB2DE79,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,9D16C272398D36A15B86EBD25170AF0CA3056FB56BE41DC2A14EF908FD99F093,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,9F92EB8AB2BAA13F8738260D609E7A76117E71F707188DDAA465A7F9A38924A2,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,A6034889D28457E184FDA1CAA00B0EE120BF03DCA257AECA973B15419F60B0BD,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,A93314AA09F8AF0597DD1DDC0E56FE9589F9ACA01F870D2B0EE1FC7ADA7610D3,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,ABEA115EDF15FF0FD87B4221CCA6B14AC4E28528E72016FEC6C205FD9E474A6A,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,AD00C48451B2C475C501DFBE6A80E06922A5D61ECB9557FE71BE53887886D7A9,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,B8EDEC28F6486EE9483A3283071932327819D9B4A95E55126A4AEA93063E263E,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,BC9410EB4E07118ADD979DCD6FF8B0D208994F16DA9C660C3B37759688164877,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,BE12392C7D56A652C531F547B20F540599DD39339259EE084B66854AE377D38E,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,C8C20C7C80F127C095BD127C9F646B6AE0828F7E21EBC4FB6FBA5D4B5608AD11,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,D0D42336DC6BD590067EB15405C37F161F43A0848FB61695FE4B601209677B4E,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,D744D6AD65D36B0363FB18FA61D941FC269808879640904D6A4DD127F5EFB3D3,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,E1DEC0CBCB40791298C44142658110F9267D57B8FA379C178C227BBC0DEDBB5A,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,E38D4BBC2247F5511F213CCDAFC2BB39648537F7D4D2C3AB1B88F9E2DF4BAF23,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,E93F03DD7B65F1705BE95DD999594D2FF60F267D64A4E0869F17F26CBF71E1AF,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,EA002997CB54F83E1A23CCF23D3D5F70B2034707E410F99B30C8719EBD94E532,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,EFEE00BD8146D2EC33E86E81D5D330AC3A3314CF12488AF102AC5A1A2995386B,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,F2840052CE4D0E88F2A05E2BC5736B272C4E63B4E40E50247F3838517161733A,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,F4E1B2E5EE1DE9EF259D0A31D41EC96F384B83CEC6B927E0203BA5638A5EA8C8,1.0,0.0,[],"[1, 2]","[1, 2]"
CF8610FAFE6E23E77AFA1ED3D9EFFB13534A042A070D9623EFCBFB1DAE8A166B,FA5ACDA66F0E7B6D31C42D22017F55C2499380C907DD7AF06F22E9DEFD1247A0,1.0,0.0,[],"[1, 2]","[1, 2]"
D0A4AE40BCAE1B0F9E028A9AEBF4AAFB7A7D0BA450C7524AD15F6602F61EE95E,3D1D70002ED837D87CF20EA362ADC252D6CB7B348CA4C06F63136290ACB4219B,1.0,0.0,[],[1],[1]
D12C297434E6CAD52739D4AF383677F465E8FB2A379DF7B789229BC19F8C4D5F,B206EB593F2708964489594869665474193296B2904C6229D54B322A0CD66F30,0.0,1.0,"[1,9,4,10,2,11]",[],"[1, 9, 4, 10, 2, 11]"
D2C22586EA5588B4418237A57616D67F413DCA1ECB65D2568BB9A781906E63E0,783FBEBE2B701408F50DDDED77185D0721CCA93E27CA202B5D143227BF91F8DE,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
D338235E681250036BA11BDBD6F8AC0402555D36F425C8E27EC02DC167E5035C,01403434A447D0E35BA477CD35F06C6177DE9DE93C4F70E909E95560B9E82BCE,1.0,0.0,[],[1],[1]
D338235E681250036BA11BDBD6F8AC0402555D36F425C8E27EC02DC167E5035C,1F81E71C235FFDA602C334A884B30145FF250A16B1E3531E68F97CD23501AE00,1.0,0.0,[],[1],[1]
D338235E681250036BA11BDBD6F8AC0402555D36F425C8E27EC02DC167E5035C,28F5B3250008DB1880CB7617233FC5AABC2AF1944C0F8411A520185E88BED385,1.0,0.0,[],[1],[1]
D338235E681250036BA11BDBD6F8AC0402555D36F425C8E27EC02DC167E5035C,424F6276DCD6B8DEF9C109078365F171C684F5A211C5D1DCE817679C3855C160,1.0,0.0,[],[1],[1]
D338235E681250036BA11BDBD6F8AC0402555D36F425C8E27EC02DC167E5035C,4A0944F06E455687ED05C0395252690057B3A2FF36FDD2F49540E10EA46533F0,1.0,0.0,[],[1],[1]
D338235E681250036BA11BDBD6F8AC0402555D36F425C8E27EC02DC167E5035C,4C1793297149836B39723BF777FAF6BAA32B4F582F8FB47C073BC29B810953F8,1.0,0.0,[],[1],[1]
D338235E681250036BA11BDBD6F8AC0402555D36F425C8E27EC02DC167E5035C,96F41DA942A549E4B7F8D0D3768178B4B966314EEB1A4B2C0AA075D8B6F05092,1.0,0.0,[],[1],[1]
D338235E681250036BA11BDBD6F8AC0402555D36F425C8E27EC02DC167E5035C,EE9FB716FA98F96F51C130FCBFA84DA8CECF49DC9792324C52D73EC7123C68EF,1.0,0.0,[],[1],[1]
D338235E681250036BA11BDBD6F8AC0402555D36F425C8E27EC02DC167E5035C,F08A672AFC858D44A3641A490F39981F495FE2EC32B9CC2C9CFB57411EAD578F,1.0,0.0,[],[1],[1]
D338235E681250036BA11BDBD6F8AC0402555D36F425C8E27EC02DC167E5035C,F3B46BAE760762A8A1E0267D87006C7180BB60DE433E731F94080AF3A0B18091,1.0,0.0,[],[1],[1]
D338235E681250036BA11BDBD6F8AC0402555D36F425C8E27EC02DC167E5035C,FFBD0477C579150DC9CB7BD4053E5A54F1907E9EA208841A7ADE0F30F70B5216,1.0,0.0,[],[1],[1]
D53CBE20C2C1E6E5873241C82DC124D654E2DA3C1A5967A0751AD03556D3489F,04DDF9A8B5F2EBA861304B99DE274816F3B8091F1D1B9A209CD75C07F762C76B,0.0,1.0,[3],[],[3]
D7546FB04BC9ABB901017848BC49251AF038DC7E17E013523E5567AB6FFE0BC5,009307F4B6815064472F66198426EF319FB32E8259D7B63D8EE889CE08D547C2,0.0,1.0,[3],[],[3]
D7546FB04BC9ABB901017848BC49251AF038DC7E17E013523E5567AB6FFE0BC5,01F90608F40C706B8B521728351A07E47905B28D2574FF9808375AB7DC1318E8,0.0,1.0,[3],[],[3]
D7546FB04BC9ABB901017848BC49251AF038DC7E17E013523E5567AB6FFE0BC5,0BA630B6B91F22A981A229CE5B61B571C5413BC09FD1D148984811E7D9815B6F,0.0,1.0,[3],[],[3]
D7546FB04BC9ABB901017848BC49251AF038DC7E17E013523E5567AB6FFE0BC5,1998DB5976C02246213E099890312CDC065B72BB1F46B27AAAEA95802F050E52,0.0,1.0,[3],[],[3]
D7546FB04BC9ABB901017848BC49251AF038DC7E17E013523E5567AB6FFE0BC5,2C38A7DA0FCF7845A65EB3FE806253DB1C5B1A0401422E345038C24D46E8DBDC,0.0,1.0,[3],[],[3]
D7546FB04BC9ABB901017848BC49251AF038DC7E17E013523E5567AB6FFE0BC5,328CFCBD8DF89A7EDDA690D12061E6CF3DB1DEAE443747C26FBBEF5891B6E798,0.0,1.0,[3],[],[3]
