SHA256_ORIGINAL,SHA256_REPACKAGE,Jaccard_Similarity,Repackaged_Apps_Have_More,Difference,Sensor_Used_ORIGINAL,Sensor_Used_REPACKAGED
93B528214B7E0A2E068B872F9622E72315E4262CF857EEF203AE624E2A34B4AD,6976AFED8B7267EC1250B43BF68670F8C1268457E07A6AB3B9D66647C5E25B78,1.0,0.0,[],[1],[1]
94AA156E87FA40D7092A65F6446178080BE5CA744B56EA6FADDF1C5E6C4915B3,952CCD0DFAA0F06BE8FC6CE3055E675FEB6DEBA44C8AD9C16C225B6264770250,1.0,0.0,[],"[1, 2]","[1, 2]"
94D9715640004114B98F1616171AF2D4B27A000F7001104B54EED0A433F79090,3B5046D12F4ADD0C95112403C933D7EEE8279FEB64E94BA8C440E7CA159C36AC,1.0,0.0,[],[3],[3]
94E7EE2AA89A825F5FAE8495AB87EBA2F40EE80CCF76A1959C684FA959F8E544,3511937F656A4B2BA185AF3D09986310FC91DB0A03D2A10969FBADEF1602A927,0.6666666666666666,1.0,"[4,10]","[1, 9, 2, 11]","[1, 9, 4, 10, 2, 11]"
94E7EE2AA89A825F5FAE8495AB87EBA2F40EE80CCF76A1959C684FA959F8E544,9A2B38361CEB8897DB61A372BFA8B54ABD228D5EE9E29FD6D6BB2DFEB0B9CB3B,0.6666666666666666,1.0,"[4,10]","[1, 9, 2, 11]","[1, 9, 4, 10, 2, 11]"
94E7EE2AA89A825F5FAE8495AB87EBA2F40EE80CCF76A1959C684FA959F8E544,9F48550965CB935E2D78FF28750E66966D30F60CC32942A8094BC8EDAFD6F424,0.6666666666666666,1.0,"[4,10]","[1, 9, 2, 11]","[1, 9, 4, 10, 2, 11]"
9548B3688873D8D50DC9AD7074DA7B866E633BAA9F6A757A2FFE8810D880F76A,E2595EC4EB027F21E5CD1E8613B179E1FA720A381AF2BEB42C7FF48081B618B9,1.0,0.0,[],"[1, 2]","[1, 2]"
954AEDA0EE2CCD6E18E411706ED3E67CE784D5ED7C124C80D2D604519F17676C,4F45DCD1F33144F0F6CFA4CC6F4E29B195E3F0C413E63439D990543C7B18B5CA,0.0,1.0,[1],[],[1]
954AEDA0EE2CCD6E18E411706ED3E67CE784D5ED7C124C80D2D604519F17676C,5C923E58AD46922589C74E15EB9013671CB14C6E0C9D111433EDCA3F53788F57,0.0,1.0,[1],[],[1]
954AEDA0EE2CCD6E18E411706ED3E67CE784D5ED7C124C80D2D604519F17676C,CFEDE3C78E72E0D07BBDD67029CFE41F507037EFF783B0437FC17E775FF721A6,0.0,1.0,[1],[],[1]
958130F87471AEC3C3E2A326971D811959AB35E912CF5CC8E63506D83653ADD8,4502666BECC78212E7F7B0F084628ACAC2E090546C1F8CA03F22648FAF995EE7,1.0,0.0,[],"[1, 35, 13, 65536, 15, 20, 9, 4, 16, 31, 21, 36, 5, 10, 34, 2, 14, 30, 3, 28, 6, 8, 12, 11, 17, 29, 19, 18, 7]","[1, 35, 13, 65536, 15, 20, 9, 4, 16, 31, 21, 36, 5, 10, 34, 2, 14, 30, 3, 28, 6, 8, 12, 11, 17, 29, 19, 18, 7]"
958130F87471AEC3C3E2A326971D811959AB35E912CF5CC8E63506D83653ADD8,5DB39DE3B83B29B7F137784CEB9F9A6EE7AE96449CBEEC0238879574AC192AB3,1.0,0.0,[],"[1, 35, 13, 65536, 15, 20, 9, 4, 16, 31, 21, 36, 5, 10, 34, 2, 14, 30, 3, 28, 6, 8, 12, 11, 17, 29, 19, 18, 7]","[1, 35, 13, 65536, 15, 20, 9, 4, 16, 31, 21, 36, 5, 10, 34, 2, 14, 30, 3, 28, 6, 8, 12, 11, 17, 29, 19, 18, 7]"
958130F87471AEC3C3E2A326971D811959AB35E912CF5CC8E63506D83653ADD8,F0D93697E6D5D50FDEF1D52FB5ACDCBEDBA861E40ECA0D2D2E0412008DFE1E1F,1.0,0.0,[],"[1, 35, 13, 65536, 15, 20, 9, 4, 16, 31, 21, 36, 5, 10, 34, 2, 14, 30, 3, 28, 6, 8, 12, 11, 17, 29, 19, 18, 7]","[1, 35, 13, 65536, 15, 20, 9, 4, 16, 31, 21, 36, 5, 10, 34, 2, 14, 30, 3, 28, 6, 8, 12, 11, 17, 29, 19, 18, 7]"
95D88660E9AB96577D9A9C924D1FA0853343CCF279BBFB3C2D8FF781F07804E5,0BA3FB4A0FFAF803C1E8B2419D01D83D2D984FCAAF72DBA6357A53D4A61BBED3,1.0,0.0,[],[1],[1]
95D88660E9AB96577D9A9C924D1FA0853343CCF279BBFB3C2D8FF781F07804E5,5ECDCDA306CD6515C48BBC14AFE3F2592AC8C31F23B245C256ADCC302DD7C5E3,1.0,0.0,[],[1],[1]
95D88660E9AB96577D9A9C924D1FA0853343CCF279BBFB3C2D8FF781F07804E5,66091401586B29AE5DF4CEF875A881320C7D9CA6BC48C4BDE0C6090723F81085,1.0,0.0,[],[1],[1]
95D88660E9AB96577D9A9C924D1FA0853343CCF279BBFB3C2D8FF781F07804E5,7853223B1B31D46B61DBAF7162897979A3DE16E2B4A0673DB0D1E1870F9F2A72,1.0,0.0,[],[1],[1]
95D88660E9AB96577D9A9C924D1FA0853343CCF279BBFB3C2D8FF781F07804E5,F4E093F2BC9A2954235685AB09872D329FC1F8EAC195FB9A42FA6439DE745B5E,1.0,0.0,[],[1],[1]
963A5FDAF7FA47A2F3516AEA739784406DED97FE873987F71BA862F1A4DE3571,3C3427D3B93D8DDB9492E22DADCDA049A2829C6EB702E4435FCD5D85B6183E1B,1.0,0.0,[],[1],[1]
96EDE63AD19C9EAEB268CBEB51C24EC64B920DB3E1262218F0FA9F50D85FB007,467B279B22C6AB3D08E392002F98204E1E76C628114E1DB2ED81739DD0010573,1.0,0.0,[],"[1, 2]","[1, 2]"
971F37927AABABC4E94B6F0C48B5C86C9146FC502FDA218C96F73EC5152770FC,7603F05D5FD11F626718F402B9DA16A98DD1E1324F76EB4B521FADA51BF0BC79,1.0,0.0,[],[1],[1]
976ADD2E749AC346244C2AAA981C1A791A00935C6AC6406215546EF2B60D3807,CBFBABCCA4D5AD9AF0218194AC246A0BB307CFAD8D5966AC5007CC550D830797,1.0,0.0,[],"[1, 2]","[1, 2]"
97799EC417C9AF9EC4B55150CC9CB7861DCDEDE468ADA87AEBF0FBE7A051A027,07F71E1FDC1CBAD782C4E9A15B38CC15AA3D4DE15168A17E35B70CFCE73A8A92,1.0,0.0,[],[1],[1]
97799EC417C9AF9EC4B55150CC9CB7861DCDEDE468ADA87AEBF0FBE7A051A027,B79E81E823E74119E219502111FA9CD00AA31FA592574F33C275617253F812D1,1.0,0.0,[],[1],[1]
97D4B786B8C6C464502FDE04C3E532E2DF3290BDA50AF9EB346842D5685E56C3,6AD7326814688AE828C07624E598A1C606CA8F61346F38C4CFEECCCFDA4D4E9B,1.0,0.0,[],"[1, 35, 13, 65536, 15, 20, 9, 4, 16, 31, 21, 36, 5, 10, 34, 2, 14, 30, 3, 28, 6, 8, 12, 11, 17, 29, 19, 18, 7]","[1, 35, 13, 65536, 15, 20, 9, 4, 16, 31, 21, 36, 5, 10, 34, 2, 14, 30, 3, 28, 6, 8, 12, 11, 17, 29, 19, 18, 7]"
97F1B1EDA0151B1C8265EBBDFABBCCCCC2DE8A7E653567BBAC0744B792016284,458C73396B37330304C8803D9513A5D49B60F18D667B3208205F735E090186A3,1.0,0.0,[],[5],[5]
98E5C5544972EEEB42E3993426DF32BE07DD66CAFD33B792899DF59779E5E3C2,4A168AE601917C106BF866FC16399E639BC22662A0CD94A017B8BE3FF0E3C3EA,1.0,0.0,[],[1],[1]
98E5C5544972EEEB42E3993426DF32BE07DD66CAFD33B792899DF59779E5E3C2,9BC12730B6F2299984F391A3045D63CB149A93C8D2641F32FBD01F7AD61E60B9,1.0,0.0,[],[1],[1]
98F5DA87BE330EDD04A51A249E1ED6AE517627BE33FA01DF1CA1DC034641A7BA,6A52E3408F3C66CE36F9C35DFA9E0AFEAAE9160C51DF0C789B5E0A8160CD6817,1.0,0.0,[],[1],[1]
99ED89C877F2BADAAF5DD78C2E4840AEE371BA17D2A9D9F385E78AD7079B7EF8,EA06247E3CA7D76B2DE608F6E8977A3D1FDE7E745638EAAAB1328AC1FE401DEC,1.0,0.0,[],"[1, 35, 13, 65536, 15, 20, 9, 4, 16, 31, 21, 36, 5, 10, 34, 2, 14, 30, 3, 28, 6, 8, 12, 11, 17, 29, 19, 18, 7]","[1, 35, 13, 65536, 15, 20, 9, 4, 16, 31, 21, 36, 5, 10, 34, 2, 14, 30, 3, 28, 6, 8, 12, 11, 17, 29, 19, 18, 7]"
99EFD76317A6BAE9D2762C8312F58A619B1F30180393B2BB013C226C03EE55FA,BA36F366E0FF65048A7F9B4EC5868CAD77CDBA520BF4BF1B5264E8AEBC12F09B,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
9A367F4FBFFD74D830484D3290A0C30D46CC1C2BA29955815728649501DBE30A,E6A9DCD37D8A7331FD00103DEDD89CF0D5B49FC15D8B356C87956B150AD6BB6E,1.0,0.0,[],"[1, 35, 13, 65536, 15, 20, 9, 4, 16, 31, 21, 36, 5, 10, 34, 2, 14, 30, 3, 28, 6, 8, 12, 11, 17, 29, 19, 18, 7]","[1, 35, 13, 65536, 15, 20, 9, 4, 16, 31, 21, 36, 5, 10, 34, 2, 14, 30, 3, 28, 6, 8, 12, 11, 17, 29, 19, 18, 7]"
9A67B403358830C11BD340A457A4C678359683CB0858873EB7E573DABC0C7F83,1979FE92B2664ECD8798C8B5EEEA206077F751AE8A8FFA25FA7012EEC6DE2564,1.0,0.0,[],[1],[1]
9A67B403358830C11BD340A457A4C678359683CB0858873EB7E573DABC0C7F83,4D9489331250684EF518A951846B2E23E5BE08AFEE2C48BAF9EF020850776462,1.0,0.0,[],[1],[1]
9A67B403358830C11BD340A457A4C678359683CB0858873EB7E573DABC0C7F83,7E696126E708258A9A1DAC5F35BA9282933179A5030283E13E4E411B1242F518,1.0,0.0,[],[1],[1]
9A67B403358830C11BD340A457A4C678359683CB0858873EB7E573DABC0C7F83,837651CE297F58EC3370C509744D4753962878389D48327FB39B82F3895D8117,1.0,0.0,[],[1],[1]
9A67B403358830C11BD340A457A4C678359683CB0858873EB7E573DABC0C7F83,AE686291ED22755DB0618F348DA4200CEA2B0BB45C472EA80AE267FA47D1333F,1.0,0.0,[],[1],[1]
9A67B403358830C11BD340A457A4C678359683CB0858873EB7E573DABC0C7F83,CEAF4083F1D51CE8F1FD58DC056D98C513B6A34C77BC73A0C631AAAAAE660A3B,1.0,0.0,[],[1],[1]
9A67B403358830C11BD340A457A4C678359683CB0858873EB7E573DABC0C7F83,DEA3AF32FE83D1A2130D4B525192BB92694A34B954CC00710EE97AA61C5BE237,1.0,0.0,[],[1],[1]
9A763531A91090185F0E36B22FFF50E270DA6286D816EF764350257D52447342,338657BC46EAC3577FBE9FF65C3BB2391D0B3A29A95405FFB7A881E50A9A02CE,0.0,0.0,"[1,9,4,10,2,11]","[1, 9, 4, 10, 2, 11]",[]
9AB2372CB3540C9A51B71C7A7C1470440372623E306D8E5922603FE7FC7E02A8,C7279C3EED2A5117AF72490DF2B65FD62BF1E86BEA48B3E113BC2DA35D649457,1.0,0.0,[],"[1, 2]","[1, 2]"
9B22914CAF67AD87D0D50590E7DB11172A317AE848CC80EE559BE4238584FDEA,CE62274BE47446F702108A184FDEDD19D0315CB53E12C1D024DEC4906CDA8F4E,0.5,1.0,[3],[1],"[1, 3]"
9B3CF50F5F04802222D65D586061DE7483C07E01EE312884DDEAAE70DBD6C247,6DD01F7D185C2D1EAA0F279952891021C63DFDB2F09603A8C962E37D49F2BFE2,1.0,0.0,[],[1],[1]
9B3E71E128EF079041E6BE9594C416D00ED6D6DEBDCF239D465F2203DB883CAE,026E3E10499DBE5ECDC1C85B7C486898DCAB338EFB6BA6D4EC529C0280DA20B4,1.0,0.0,[],[1],[1]
9B6C95707991BBDB6DFBC4DB1B35D516BB8352C236F2B4B11F1F0AFE0E38C029,8058B03C162611ACAD2310B69D349B5FB009D3B7FB2D44C2AC7D78AAA9050683,1.0,0.0,[],[1],[1]
9C1FE6815F6FA019266B8036702B704FA3201D754363C64E46FADDF4A320BF0A,BFB39D03A6E255BDF2A1E5B68FC43A755CD70158EA5BF822C3F455198587AC59,1.0,0.0,[],[1],[1]
9C2FEB645A6FF169C3EE6A42F46F14FE0500103ADD82EE9F51B5E4D42080BDA9,1554077263169F0CF1BD98D904F205A22AE46D4DB899A25878CB839C6CEE132F,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
9C2FEB645A6FF169C3EE6A42F46F14FE0500103ADD82EE9F51B5E4D42080BDA9,E292B497574DF8A3D56B7A897D92EF2F359DDABEC109334FB23B6FBF8E529AB8,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
9CB97EA35901A2DD84C117A77603B10E20EC92F3870F684935EEEC4D9C22A827,4B1D8305F280F13D4B0E3B3ADF7AD41F5639735E4E3D9AFC5DFDF1B083274372,1.0,0.0,[],[1],[1]
9CB97EA35901A2DD84C117A77603B10E20EC92F3870F684935EEEC4D9C22A827,D61DD26726B091423F56EF61EC49B70EB973CF9C8AE139CFB0646B77837F9311,1.0,0.0,[],[1],[1]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,008A1894F7C8707A70654D2DF4C304CA2BB19CB0197331ABEF913C01A8C79AA0,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,0176A1866FB390DC2360B7C763F84235E5F85BB5EF740D8BC8FA153ED13F36F7,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,01F1B6E49D0219E9C7187F48A2BD9F7A3F027AF3E80F185666A001F5421317E0,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,0271E44EFF4010261224EE5B3964DE8146849CEC588FD7D7FFAAFA45A2C92D7B,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,04E7CBC34A157806DF92AAB29E5BF5EFC84C6B9D5D2D02B42516601EC9CCAD77,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,05D8DA8CD0E04ED52150329E0511986F69F4FC5E06C1483E67BA3FEC00957E79,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,0659408438C4F6E6A15353610254B0FBF9E766E6F89DFF8DF68501B28E75D745,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,0660DDB2FD175A69C821EC144302C88BDCC9E55152B2130DD71739793E0BE1A4,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,06631271B3F279E3AD20572F3A648C8397CE8361861EDF8BEFB9847BFE3233FB,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,07AB314CAFDA03722C266D2258E1BAE6AAAB29AD4A50F75A1EA5D2F93F27A448,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,087FC39FD36428DD5816AC94C347DB2FDA4E61B0785566F0F2481EB6BA9F793B,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,08BA4EEA6FA17043F7D0C6B0B3CEE4A8CBDC7CDC8C5CEC002EA776A35C6D8B1C,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,0B2F1656EA8887F00A0DD2EC9E72AD0592B8BABA0D62926A7B02DB768281AFA1,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,0B63BE0ABB5E771B7F377359A674DC8FA1ACD3CF41B667C8AAD851DFF12E85B1,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,0B7B46D00968F772423E5110EBD3EF4B66A604CEC7215BC65D75F05E25559794,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,0C8169C1BF76504D90A4C5099DC87D311F75A1D356CE7A9D23AF525BACF8F237,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,0E3754F43B57D794025EBF842C7E2265DBA2FE9A48B1828DF2ACC33AE3B99A17,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,0F22D994CB3E1275AC7765725B0ACB1DAB9E2AC48215E0A8F51DA14FE43683CF,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,10A3FD09897985F6E130978BDC2CD6280D9BFE82D0923DF0259ACC9FABF02E2C,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,10F89B0E824993BFDFFD4C4CDD0284729A6EB337C12981C43564F1A9A3A1481B,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,1169BD6D75F9111A8A311D4A5AF85DD8A936E21E56381586D0E0D0736EEDA0F3,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,13320C55A6A52B1C4E69DEE03FDB7711EB3FD4C1CBC18BAF91AC6114D4BAFA89,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,140F004773BDF0BDD21805DF569AE7F690CB296CACE65793FA1E60A8915FC2AF,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,1425460620E38E8E0818322748BA44ED7CDB1DAD0A574F11E4A5FDD1CEC38E82,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,147338CDAE8B01036BA8C2E5235D89EEA4B85DBFF0A52479D5B2629085A5A3A3,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,1610414C22011C271E48FFDAE53CCDBE68F8BBCE6C4F69D43BC08EC318090A24,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,16DFED1B8B1A2BC3A49F363F64DEF1AD50F5D103757B5C162099D8208C6C9AAA,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,173E3D0EF98232D327F46484EA76E29E8043110F8CDC83FFB5686AFDBADA9B25,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,1A33BCD6F1A70A2224C94E9F2F1CD9A6A964660373F243619722C702967482AD,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,1A52ACF9FEF18326464F3CE92DF5B3602424F5709581822D8878DBDC53DA9502,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,1AA9102E548D72B609CFF5673C7735B8F906587A40B0F6FFCC2D61101A3FF005,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,1BB9681957914A67FB20A376AB7F926C3976E9EBCF6E11E8114CAEE5E170C981,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,1BBC31495CA1DB205CAE29273DF5F46F71B9A90F2ACC248F836F8D4A0A56AC16,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,1BFBC42F2656DE002D40B2652B47A98B1785D2C41DACC87D030DC38AE41F415E,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,1C34C0CE6ED1B39A72551B4AF1304DDF9D4630B93AE4593F33357FC3817D7733,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,1E46EB80AF4089608C3681CBA5DBA9DB828EF83EAFCD212666A96AE9866DF9CA,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,1E6773B8F5DF7428B364DCA65B23388BAE518CCF591963A10E30CECADDF86021,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,1F04060C0383DF5FDB37ECE0B1D5CC9FEA2C862A60BD1B42506834D384005D20,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,209B97961409BF70B364181C26DBFBC884550AE70C4CDA8B2CECA09D21C07734,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,20D0D884EE45F23B3DA45A77E7BA70AE970CC4C094CF5D8E0B9B4AA389C6EC18,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,213A5EF55DEDE7E415B1D004FD445A855EE6A3C0AC2E95ED968BCD6DB29C618A,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,215FC9C886E4F98FD633CF33677EA010CEC3DC55827652F5454AC2F107E1FC9A,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,220EBFA36C0820305D6A3355C7706869F45ED1DB0A5771E10C1548E006CA9167,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,225F0E10A415BC39DB90BD52022DA6B3CF765141D7766EBA6DD5761E8AE33973,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,232C1A418176C9B791B70225F88FB1890C62BA99FCC0A825953C708707DBD213,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,2370663457ABE4BD5CF23C1B206474BB0E0F7EB98C250615D67DD7372806B838,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,23A13E6D70091A6FDA0DBFCDF2C4B71A851C61118F91B351D7C4DD46FF9E03E4,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,2510743338CFE55835F461BEC854FD83C384978E8EE727B46A5CD2BCDDA416B4,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,256B9A8D058DFA9F29ABF97B7778BD50EC5B8C8631A862E948F37658A62234BD,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,26CBAE2869472173994E2C94EF0AD3512AA4A8222477205E3BD4CC11F90259CD,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,27A5819E20E7434A7A7F97C31D1C71A8537D534F93C59EE24F4AEDDD36B59E1D,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,285F60D5EB01C93F7FBB1E502E2955FA39F539E6027A0FC695BA6FC60C26E98A,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,29C36880A12F11C0E38B96057E20167D1F27F7D2095A0284D40AF074BE4CD6D6,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,2A05245239C156A23B62A92F29A8BA924265EDDDE5C0589DB454200E82FB3A76,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,2AE3D744A2924010D0E8856918087290B5B5D3FAB11BA9BFEB3E71AC2F9F1216,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,2B14DCDA47FC58738D0553EC1D5FD0CF983DCDB856F6E4BFA6B68733FFC69CF6,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,2C058D35936C36A0210429213B2AB3254911B0E535D09A4EAB88B5E82EFB8A6B,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,2C805C718B8527281B3ED7B0DF246FE6ED030D81C87D13037F4E10ADC64ED4DF,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,2CAC00D3A92C212F400ACBD0556FC9422C9D04EEC6608A319E8E48C0AFA00997,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,2CB530687D05B6352116AA6AF9BF3B01FA1CE72A3A0064BAACD4528B07CDE33B,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,2D40A004D2B47741BD72E54B602808CC25159A8C3412B11057FE05A4B26644B6,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,2D509DE2939ABC766F56C6422F2E6DFD466C5F6BE8AEC00649EBD21FF30634EA,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,2DB52EC947570BE207508C84C7365BDD75A251ABDE7C4F719CC905E2310B16B5,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,2F904C643C187387E35EA2B656CFD358C2671AC4E60FF350DBA3426C9EC61734,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,3032EE5C1A6E6D0C133A4E426CF1CC5414D6B64C112375347F8EF32A22F1C951,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,3193E4810B225596BB3BA9B5BA94445F8656B4BFEDB9546CFCEC64D048E7D915,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,31C1CD8B44563D1DC5F3C90F5FADD9ECD3BEF554A7C412E485C1EEC7AD834D03,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,32D4BEAF32F017D1B532B52E90E0F5451937A96D9DB189778AAFBF49EA545B3A,1.0,0.0,[],[3],[3]
9CC2EAEF8636AE77794ACDF085A2C241A98E620581391D41FBC5D39D69528E53,33CCAA216AA303CE2F37F6A8A05BABE56E3A7A09ADD6B69BDAB05C148E04253D,1.0,0.0,[],[3],[3]
